"","Year","Rank","Teams","Conf","WinLoss","AdjustedEM","AdOfE","AdOfER","AdDeE","AdDeER","AdTempo","AdTempoR","Luck","LuckRank","AdSoS","AdSoSR"
"3167",2012,"137","Indiana St.","MVC","18-15","+3.09","102.0","184","98.9","94","64.0","227","+.060","36","+3.16","97"
"3168",2012,"138","Valparaiso 7","Horz","22-12","+3.07","106.0","117","102.9","175","63.9","234","+.101","10","+0.67","141"
"3169",2012,"139","Penn","Ivy","20-13","+2.88","104.0","148","101.1","137","62.0","298","+.058","41","-0.38","163"
"3170",2012,"140","Loyola Marymount","WCC","21-13","+2.73","102.1","178","99.4","104","66.1","116","+.057","44","+0.26","147"
"3171",2012,"141","Drake","MVC","18-16","+2.63","101.1","205","98.5","87","65.8","132","+.036","77","+3.10","98"
"3172",2012,"142","Stony Brook 8","AE","22-10","+2.60","103.5","158","100.9","133","61.4","315","+.020","122","-7.28","328"
"3173",2012,"143","UTEP","CUSA","15-17","+2.55","102.0","186","99.4","101","61.4","318","-.031","253","+2.19","115"
"3174",2012,"144","Milwaukee","Horz","20-14","+2.30","100.6","220","98.3","84","65.2","166","+.033","84","+0.23","149"
"3175",2012,"145","San Francisco","WCC","20-14","+2.28","109.0","70","106.7","256","67.9","44","-.001","175","-1.44","187"
"3176",2012,"146","East Tennessee St.","ASun","17-14","+2.21","101.8","189","99.6","110","64.1","220","-.017","210","-0.73","171"
"3177",2012,"147","Auburn","SEC","15-16","+2.10","99.6","236","97.5","70","64.0","224","+.027","97","+3.58","90"
"3178",2012,"148","Rice","CUSA","19-16","+1.85","100.9","212","99.0","95","67.9","45","-.007","191","+0.91","135"
"3179",2012,"149","Oakland","Sum","20-16","+1.72","114.4","18","112.7","328","69.7","19","+.021","118","-0.16","159"
"3180",2012,"150","DePaul","BE","12-19","+1.69","108.5","77","106.9","261","71.4","8","-.042","269","+4.72","65"
"3181",2012,"151","Charlotte","A10","13-17","+1.65","100.0","228","98.4","85","67.6","57","+.003","168","+4.25","72"
"3182",2012,"152","Nebraska","B10","12-18","+1.62","103.4","162","101.7","148","61.5","314","+.034","81","+8.58","11"
"3183",2012,"153","Quinnipiac","NEC","18-14","+1.44","104.0","149","102.5","162","65.6","137","-.071","320","-4.68","279"
"3184",2012,"154","Boise St.","MWC","13-17","+1.38","105.3","130","103.9","194","64.3","203","-.081","330","+2.77","104"
"3185",2012,"155","Stephen F. Austin","Slnd","20-12","+1.29","97.3","276","96.0","48","58.6","342","-.059","303","-6.16","309"
"3186",2012,"156","Idaho","WAC","19-14","+1.29","106.6","103","105.3","226","62.5","282","+.012","141","-0.77","172"
"3187",2012,"157","St. John's","BE","13-19","+1.20","103.9","152","102.7","168","66.2","112","+.033","85","+7.19","33"
"3188",2012,"158","Yale","Ivy","19-10","+1.09","101.2","202","100.1","118","66.3","110","+.099","11","-1.39","184"
"3189",2012,"159","Cal St. Fullerton","BW","21-10","+0.90","109.1","69","108.2","276","68.3","36","+.006","156","-6.60","316"
"3190",2012,"160","College of Charleston","SC","19-12","+0.84","102.4","176","101.6","147","66.4","106","+.030","94","-3.23","239"
"3191",2012,"161","TCU","MWC","18-15","+0.76","106.3","109","105.6","232","67.9","48","+.085","17","+3.00","100"
"3192",2012,"162","LIU Brooklyn 16","NEC","25-9","+0.75","108.7","75","107.9","272","73.4","2","+.117","5","-5.25","291"
"3193",2012,"163","North Dakota St.","Sum","17-14","+0.69","106.0","116","105.4","228","66.0","124","-.055","297","-3.33","243"
"3194",2012,"164","South Carolina","SEC","10-21","+0.63","103.5","157","102.9","174","61.7","308","-.069","317","+5.90","50"
"3195",2012,"165","Youngstown St.","Horz","16-15","+0.59","106.3","108","105.8","234","64.4","200","-.023","228","-0.23","160"
"3196",2012,"166","Cal Poly","BW","18-15","+0.49","104.4","143","103.9","193","59.1","341","-.070","318","-4.14","262"
"3197",2012,"167","North Texas","SB","18-14","+0.41","100.7","215","100.3","123","67.8","51","-.041","265","-2.66","221"
"3198",2012,"168","Tennessee St.","OVC","20-13","+0.12","101.1","206","101.0","136","65.3","155","+.087","16","-1.70","193"
"3199",2012,"169","Delaware","CAA","18-14","-0.02","103.4","159","103.4","185","67.2","73","+.039","73","-1.62","192"
"3200",2012,"170","Western Michigan","MAC","14-20","-0.05","105.7","120","105.8","235","65.1","171","-.071","319","+0.93","134"
"3201",2012,"171","George Washington","A10","10-21","-0.68","101.8","190","102.5","161","62.6","280","-.038","261","+5.43","57"
"3202",2012,"172","Charleston Southern","BSth","19-12","-0.71","104.5","142","105.2","225","69.5","22","+.008","149","-5.15","289"
"3203",2012,"173","UTSA","Slnd","18-14","-0.81","104.0","147","104.9","216","66.4","102","-.051","288","-4.09","260"
"3204",2012,"174","Georgia Tech","ACC","11-20","-0.86","98.5","250","99.3","98","62.2","293","-.073","324","+3.65","87"
"3205",2012,"175","Green Bay","Horz","15-15","-0.88","101.3","198","102.2","154","66.1","118","+.068","26","+2.44","110"
"3206",2012,"176","Florida Gulf Coast","ASun","15-17","-0.88","105.2","132","106.1","244","66.5","100","-.028","247","-0.50","166"
"3207",2012,"177","American","Pat","20-12","-0.91","101.3","199","102.2","153","61.7","306","+.056","46","-5.45","297"
"3208",2012,"178","Western Illinois","Sum","18-15","-1.30","97.1","278","98.4","86","57.8","344","+.024","111","-1.72","194"
"3209",2012,"179","Fresno St.","WAC","13-20","-1.41","101.4","195","102.8","173","61.7","307","-.090","334","+0.63","142"
"3210",2012,"180","Arkansas Little Rock","SB","15-16","-1.56","98.3","251","99.9","113","63.7","245","+.024","110","-0.56","167"
"3211",2012,"181","Boston University","AE","16-16","-1.60","100.0","230","101.6","145","63.8","240","-.014","204","-3.10","236"
"3212",2012,"182","Savannah St. 8","MEAC","21-12","-1.73","95.2","294","96.9","60","62.8","276","+.065","30","-7.51","330"
"3213",2012,"183","Norfolk St. 15","MEAC","26-10","-1.82","100.9","211","102.7","165","66.6","93","+.189","1","-6.31","313"
"3214",2012,"184","Columbia","Ivy","15-15","-1.85","101.1","203","103.0","178","62.4","288","-.048","282","-2.90","227"
"3215",2012,"185","Coastal Carolina","BSth","19-12","-1.91","102.8","169","104.7","212","63.8","237","-.006","188","-4.95","285"
"3216",2012,"186","North Florida","ASun","16-16","-1.93","103.1","166","105.1","224","65.3","156","+.065","29","+1.09","131"
"3217",2012,"187","Tennessee Tech","OVC","19-14","-2.07","103.4","161","105.4","229","67.8","52","+.067","27","-2.21","206"
"3218",2012,"188","Air Force","MWC","13-16","-2.20","100.0","229","102.2","155","61.1","319","-.017","212","+1.28","126"
"3219",2012,"189","Northeastern","CAA","14-17","-2.22","100.5","221","102.7","167","63.6","247","+.038","76","+1.17","128"
"3220",2012,"190","Houston","CUSA","15-15","-2.31","105.6","121","107.9","273","66.1","117","-.001","174","-1.35","182"
"3221",2012,"191","Miami OH","MAC","9-21","-2.61","102.4","175","105.1","223","59.5","335","-.038","262","+3.27","95"
"3222",2012,"192","Louisiana Tech","WAC","18-16","-2.62","101.1","204","103.7","190","67.2","71","+.053","53","-1.38","183"
"3223",2012,"193","Western Kentucky 16","SB","16-19","-2.67","97.8","264","100.5","127","67.9","47","+.083","18","-0.00","156"
"3224",2012,"194","Arkansas St.","SB","14-20","-2.68","102.6","172","105.3","227","62.0","297","-.024","234","+0.06","154"
"3225",2012,"195","Ball St.","MAC","15-15","-2.69","100.1","227","102.8","171","62.3","290","-.054","295","-4.63","277"
"3226",2012,"196","Tulane","CUSA","15-16","-2.70","97.9","261","100.6","131","64.7","190","-.071","322","-2.91","228"
"3227",2012,"197","Wofford","SC","19-14","-2.75","101.9","187","104.7","211","60.9","321","+.048","59","-4.25","264"
"3228",2012,"198","Morehead St.","OVC","18-15","-2.75","100.5","224","103.2","180","59.8","333","+.027","98","-2.41","213"
"3229",2012,"199","Albany","AE","19-15","-2.80","108.8","71","111.6","320","64.7","189","-.019","220","-8.11","335"
"3230",2012,"200","SMU","CUSA","13-19","-2.92","98.0","259","100.9","134","59.3","338","-.030","251","+0.88","137"
"3231",2012,"201","Florida Atlantic","SB","11-19","-2.99","101.5","193","104.4","206","63.4","255","-.048","278","+1.74","120"
"3232",2012,"202","IUPUI","Sum","14-18","-3.04","107.9","85","110.9","313","65.3","153","-.028","245","-1.59","191"
"3233",2012,"203","Jacksonville St.","OVC","15-18","-3.24","98.6","248","101.8","150","63.3","260","-.084","331","-4.72","280"
"3234",2012,"204","Louisiana Lafayette","SB","16-16","-3.27","94.5","302","97.8","75","68.7","32","+.018","129","-2.19","203"
"3235",2012,"205","Portland St.","BSky","17-15","-3.36","108.0","83","111.4","317","66.1","119","-.004","182","-4.45","273"
"3236",2012,"206","Toledo","MAC","19-17","-3.41","103.4","160","106.8","260","65.7","136","-.014","203","-4.66","278"
"3237",2012,"207","Cornell","Ivy","12-16","-3.43","98.1","257","101.6","143","67.3","69","+.029","95","+1.01","132"
"3238",2012,"208","Eastern Washington","BSky","15-17","-3.49","101.4","197","104.9","218","67.6","55","-.047","275","-3.05","233"
"3239",2012,"209","Austin Peay","OVC","12-20","-3.50","102.5","174","106.0","237","67.5","58","-.030","252","+0.84","138"
"3240",2012,"210","South Alabama","SB","17-12","-3.57","101.1","207","104.6","210","64.8","181","+.104","9","-2.69","222"
"3241",2012,"211","Wake Forest","ACC","13-18","-3.85","102.2","177","106.1","240","66.0","120","+.058","43","+2.88","101"
"3242",2012,"212","Lipscomb","ASun","13-18","-3.89","101.0","208","104.9","220","68.7","30","+.016","135","+0.34","145"
"3243",2012,"213","Hawaii","WAC","16-16","-4.03","103.3","164","107.3","266","69.6","20","+.035","79","-1.75","195"
"3244",2012,"214","Wright St.","Horz","13-19","-4.06","95.5","288","99.6","108","62.1","296","-.001","176","+0.90","136"
"3245",2012,"215","North Carolina Central","MEAC","17-15","-4.09","97.7","268","101.8","149","65.5","140","-.063","305","-6.31","314"
"3246",2012,"216","Central Connecticut","NEC","13-16","-4.11","99.7","233","103.8","192","67.0","84","-.052","292","-4.80","282"
"3247",2012,"217","St. Francis NY","NEC","15-15","-4.11","97.5","271","101.6","144","68.1","40","-.027","243","-6.29","312"
"3248",2012,"218","San Diego","WCC","13-18","-4.29","102.0","185","106.3","249","65.3","154","+.004","164","+0.24","148"
"3249",2012,"219","Hofstra","CAA","10-22","-4.48","99.0","245","103.5","186","65.4","149","-.121","345","-1.10","179"
"3250",2012,"220","USC","P12","6-26","-4.69","91.2","321","95.9","45","59.8","332","-.099","341","+6.17","44"
"3251",2012,"221","McNeese St.","Slnd","17-16","-4.75","100.9","210","105.7","233","64.2","212","+.043","64","-2.44","214"
"3252",2012,"222","Southern Illinois","MVC","8-23","-4.79","99.2","242","104.0","197","64.8","179","-.050","285","+4.14","74"
"3253",2012,"223","Rider","MAAC","13-19","-4.96","104.3","144","109.3","287","67.4","62","-.002","177","-1.34","181"
"3254",2012,"224","Holy Cross","Pat","15-14","-5.00","99.0","244","104.0","198","65.3","157","+.055","49","-4.25","265"
"3255",2012,"225","Rhode Island","A10","7-24","-5.13","102.7","171","107.8","268","66.5","98","-.047","277","+3.63","88"
"3256",2012,"226","Seattle","ind","12-15","-5.25","98.7","247","104.0","195","74.4","1","-.071","321","-4.76","281"
"3257",2012,"227","Northwestern St.","Slnd","16-16","-5.39","97.3","275","102.7","169","69.3","24","+.005","161","-3.69","246"
"3258",2012,"228","FIU","SB","8-21","-5.45","99.4","239","104.9","217","63.7","246","-.068","316","-0.40","164"
"3259",2012,"229","Southeast Missouri St.","OVC","15-16","-5.46","105.5","125","110.9","312","64.6","193","-.036","257","-5.86","305"
"3260",2012,"230","Arizona St.","P12","10-21","-5.55","100.6","219","106.1","245","62.5","285","+.006","157","+2.84","102"
"3261",2012,"231","Siena","MAAC","14-17","-5.62","97.3","274","103.0","177","64.5","199","+.043","66","-2.61","218"
"3262",2012,"232","Sacred Heart","NEC","14-18","-5.99","102.6","173","108.6","282","66.0","122","-.027","241","-5.27","292"
"3263",2012,"233","Campbell","BSth","17-15","-6.00","103.7","154","109.7","294","67.1","79","+.050","55","-5.07","287"
"3264",2012,"234","High Point","BSth","13-18","-6.17","105.5","126","111.6","321","63.7","244","-.066","312","-4.84","283"
"3265",2012,"235","Texas Tech","B12","8-23","-6.18","95.1","295","101.3","139","64.1","223","-.014","205","+6.80","40"
"3266",2012,"236","Southern Utah","Sum","14-17","-6.27","98.3","253","104.6","207","62.8","273","+.015","138","-2.77","224"
"3267",2012,"237","Mississippi Valley St. 16","SWAC","21-13","-6.30","98.0","260","104.2","200","68.9","29","+.125","3","-8.67","336"
"3268",2012,"238","UNC Wilmington","CAA","10-21","-6.33","100.3","225","106.7","253","65.8","129","+.010","148","+1.16","130"
"3269",2012,"239","Lafayette","Pat","13-18","-6.34","106.2","113","112.5","324","65.4","146","+.012","142","-2.79","225"
"3270",2012,"240","Delaware St.","MEAC","15-14","-6.55","101.3","200","107.8","269","60.3","327","+.012","143","-6.91","321"
"3271",2012,"241","Western Carolina","SC","17-18","-6.56","100.7","217","107.3","265","65.8","131","+.043","65","-4.03","257"
"3272",2012,"242","Jacksonville","ASun","8-22","-6.68","99.5","237","106.1","246","65.4","145","-.019","219","+2.30","114"
"3273",2012,"243","Utah Valley","GWC","20-13","-6.71","99.5","238","106.2","247","64.6","194","+.044","63","-7.93","331"
"3274",2012,"244","Cal St. Bakersfield","ind","16-15","-6.72","101.9","188","108.6","281","65.0","175","+.054","52","-4.92","284"
"3275",2012,"245","Niagara","MAAC","14-19","-6.79","103.1","165","109.9","299","67.3","67","+.041","69","-2.21","205"
"3276",2012,"246","Georgia Southern","SC","15-15","-6.82","97.8","266","104.6","209","65.2","163","+.070","25","-3.73","247"
"3277",2012,"247","Furman","SC","15-16","-6.85","98.1","256","105.0","221","63.9","229","+.014","140","-4.06","258"
"3278",2012,"248","James Madison","CAA","12-20","-7.01","101.0","209","108.0","274","65.5","144","+.011","146","-1.82","197"
"3279",2012,"249","UC Irvine","BW","12-20","-7.20","97.1","280","104.3","201","69.1","28","+.001","170","-1.26","180"
"3280",2012,"250","Stetson","ASun","9-20","-7.50","100.7","214","108.2","277","70.4","12","-.010","196","+0.75","140"
"3281",2012,"251","Presbyterian","BSth","14-15","-7.61","102.8","170","110.4","302","59.4","337","+.023","114","-6.08","306"
"3282",2012,"252","Morgan St.","MEAC","9-20","-7.93","99.3","241","107.2","264","65.8","133","-.106","342","-5.67","302"
"3283",2012,"253","Central Michigan","MAC","11-21","-7.99","98.5","249","106.5","251","63.9","228","-.005","185","-0.67","170"
"3284",2012,"254","Marist","MAAC","14-18","-8.05","98.7","246","106.8","259","67.5","59","+.049","56","-3.85","250"
"3285",2012,"255","Elon","SC","15-16","-8.22","97.9","262","106.1","241","68.3","37","+.072","23","-4.00","255"
"3286",2012,"256","Bethune Cookman","MEAC","18-17","-8.23","101.4","194","109.7","293","62.4","289","+.055","48","-7.14","325"
"3287",2012,"257","Northern Colorado","BSky","9-19","-8.31","104.8","138","113.1","330","65.8","127","-.055","298","-3.05","232"
"3288",2012,"258","Appalachian St.","SC","13-18","-8.40","99.6","235","108.0","275","65.5","142","+.005","160","-4.14","263"
"3289",2012,"259","North Dakota","GWC","17-15","-8.45","95.9","286","104.3","203","66.6","94","+.026","105","-7.34","329"
"3290",2012,"260","Bradley","MVC","7-25","-8.46","94.9","296","103.4","184","67.4","63","-.012","199","+3.88","80"
"3291",2012,"261","Boston College","ACC","9-22","-8.67","95.7","287","104.3","204","63.8","241","+.048","61","+3.88","81"
"3292",2012,"262","Winthrop","BSth","12-20","-8.73","94.6","299","103.4","182","61.8","305","-.023","230","-3.28","241"
"3293",2012,"263","Eastern Michigan","MAC","14-18","-8.83","90.5","326","99.4","99","59.2","340","+.096","13","-0.97","177"
"3294",2012,"264","Chattanooga","SC","11-21","-8.93","97.7","267","106.7","255","67.3","68","-.115","344","-5.06","286"
"3295",2012,"265","Eastern Kentucky","OVC","16-16","-8.94","100.7","216","109.7","292","61.4","316","+.054","51","-5.51","298"
"3296",2012,"266","Texas St.","Slnd","13-17","-8.95","100.5","223","109.4","288","71.9","6","-.058","302","-5.19","290"
"3297",2012,"267","Texas Southern","SWAC","15-18","-8.99","92.6","314","101.6","146","65.3","158","-.015","206","-9.31","339"
"3298",2012,"268","Troy","SB","10-18","-9.08","105.1","135","114.2","334","67.1","80","+.018","128","-0.80","173"
"3299",2012,"269","Gardner Webb","BSth","12-20","-9.20","95.3","290","104.6","208","63.9","232","-.031","254","-4.46","274"
"3300",2012,"270","Fordham","A10","10-19","-9.21","94.8","298","104.0","196","66.4","101","+.072","24","+2.62","107"
"3301",2012,"271","Maine","AE","12-17","-9.32","96.9","284","106.2","248","66.9","89","-.042","268","-6.96","322"
"3302",2012,"272","IPFW","Sum","11-19","-9.52","98.3","252","107.8","270","68.4","34","+.022","117","-2.84","226"
"3303",2012,"273","Coppin St.","MEAC","14-16","-9.52","106.6","104","116.1","340","68.3","35","-.004","181","-6.72","319"
"3304",2012,"274","VMI","BSth","17-16","-9.53","102.1","179","111.7","322","72.7","4","+.073","22","-6.42","315"
"3305",2012,"275","San Jose St.","WAC","9-22","-9.60","100.2","226","109.8","296","63.9","236","-.045","272","-1.48","189"
"3306",2012,"276","Santa Clara","WCC","8-22","-9.91","103.6","156","113.5","332","65.2","162","-.075","327","+0.28","146"
"3307",2012,"277","UC Riverside","BW","14-17","-10.00","90.5","325","100.5","130","62.6","281","+.120","4","-2.14","202"
"3308",2012,"278","Pacific","BW","11-19","-10.07","97.8","265","107.8","271","61.5","311","-.027","240","-3.07","235"
"3309",2012,"279","Portland","WCC","7-24","-10.21","99.3","240","109.5","290","66.4","107","+.017","132","+4.57","68"
"3310",2012,"280","UNC Greensboro","SC","13-19","-10.28","97.5","272","107.7","267","71.2","9","+.093","14","-2.32","208"
"3311",2012,"281","Pepperdine","WCC","10-19","-10.41","94.6","300","105.0","222","60.8","323","+.016","136","-0.67","169"
"3312",2012,"282","Illinois Chicago","Horz","8-22","-10.42","97.9","263","108.3","279","64.3","206","+.008","150","+0.15","153"
"3313",2012,"283","South Dakota","Sum","10-18","-10.47","99.0","243","109.5","289","68.0","43","-.016","208","-3.31","242"
"3314",2012,"284","UMKC","Sum","10-21","-10.48","99.8","231","110.3","301","62.7","277","-.021","224","-2.60","216"
"3315",2012,"285","Samford","SC","11-19","-10.53","102.1","181","112.6","326","61.6","309","+.023","113","-3.84","249"
